Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,13.399999618530273,13.449999809265137,13.350000381469727,13.449999809265137,12.316554069519043,141767
2020-01-03,13.399999618530273,13.449999809265137,13.300000190734863,13.300000190734863,12.179195404052734,233370
2020-01-06,13.300000190734863,13.449999809265137,13.300000190734863,13.399999618530273,12.270766258239746,170395
2020-01-07,13.399999618530273,13.449999809265137,13.350000381469727,13.449999809265137,12.316554069519043,83713
2020-01-08,13.350000381469727,13.449999809265137,13.350000381469727,13.350000381469727,12.224981307983398,13122
2020-01-09,13.350000381469727,13.449999809265137,13.350000381469727,13.449999809265137,12.316554069519043,37058
2020-01-10,13.449999809265137,13.449999809265137,13.350000381469727,13.449999809265137,12.316554069519043,64914
2020-01-13,13.350000381469727,13.449999809265137,13.350000381469727,13.399999618530273,12.270766258239746,305098
2020-01-14,13.399999618530273,13.399999618530273,13.350000381469727,13.399999618530273,12.270766258239746,37030
2020-01-15,13.350000381469727,13.399999618530273,13.350000381469727,13.350000381469727,12.224981307983398,28506
2020-01-16,13.399999618530273,13.399999618530273,13.350000381469727,13.399999618530273,12.270766258239746,19787
2020-01-17,13.350000381469727,13.449999809265137,13.350000381469727,13.399999618530273,12.270766258239746,70520
2020-01-20,13.399999618530273,13.449999809265137,13.399999618530273,13.399999618530273,12.270766258239746,95538
2020-01-30,13.050000190734863,13.199999809265137,13.050000190734863,13.149999618530273,12.041833877563477,344268
2020-01-31,13.199999809265137,13.199999809265137,13.100000381469727,13.100000381469727,11.996048927307129,80106
2020-02-03,12.949999809265137,12.949999809265137,12.800000190734863,12.899999618530273,11.812902450561523,216580
2020-02-04,13.399999618530273,13.399999618530273,12.899999618530273,12.899999618530273,11.812902450561523,94377
2020-02-05,12.899999618530273,13.0,12.850000381469727,13.0,11.904476165771484,85193
2020-02-06,12.899999618530273,13.0,12.899999618530273,13.0,11.904476165771484,55106
2020-02-07,13.0,13.0,12.899999618530273,12.949999809265137,11.85869026184082,51123
2020-02-10,12.949999809265137,12.949999809265137,12.850000381469727,12.850000381469727,11.76711654663086,30318
2020-02-11,12.949999809265137,13.0,12.899999618530273,12.899999618530273,11.812902450561523,19251
2020-02-12,12.899999618530273,13.0,12.899999618530273,13.0,11.904476165771484,35794
2020-02-13,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,11.950262069702148,54794
2020-02-14,13.050000190734863,13.100000381469727,13.0,13.0,11.904476165771484,21350
2020-02-17,13.0,13.100000381469727,13.0,13.0,11.904476165771484,32048
2020-02-18,13.0,13.050000190734863,12.949999809265137,13.0,11.904476165771484,65957
2020-02-19,13.0,13.149999618530273,13.0,13.100000381469727,11.996048927307129,47312
2020-02-20,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,11.950262069702148,4944
2020-02-21,13.0,13.050000190734863,13.0,13.0,11.904476165771484,28052
2020-02-24,12.899999618530273,13.0,12.899999618530273,12.899999618530273,11.812902450561523,232349
2020-02-25,12.850000381469727,12.899999618530273,12.850000381469727,12.899999618530273,11.812902450561523,77098
2020-02-26,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,11.812902450561523,15078
2020-02-27,12.850000381469727,12.899999618530273,12.850000381469727,12.850000381469727,11.76711654663086,72537
2020-03-02,12.800000190734863,12.850000381469727,12.75,12.850000381469727,11.76711654663086,101060
2020-03-03,12.800000190734863,12.899999618530273,12.800000190734863,12.850000381469727,11.76711654663086,126611
2020-03-04,12.850000381469727,12.850000381469727,12.800000190734863,12.850000381469727,11.76711654663086,28097
2020-03-05,12.850000381469727,12.899999618530273,12.850000381469727,12.899999618530273,11.812902450561523,41519
2020-03-06,12.899999618530273,12.899999618530273,12.800000190734863,12.800000190734863,11.721329689025879,36025
2020-03-09,12.800000190734863,12.850000381469727,12.649999618530273,12.649999618530273,11.583970069885254,71502
2020-03-10,12.600000381469727,12.600000381469727,12.399999618530273,12.600000381469727,11.53818416595459,133690
2020-03-11,12.649999618530273,12.75,12.550000190734863,12.550000190734863,11.492398262023926,63689
2020-03-12,12.449999809265137,12.449999809265137,12.25,12.300000190734863,11.263465881347656,235290
2020-03-13,12.149999618530273,12.149999618530273,11.350000381469727,11.75,10.759815216064453,299206
2020-03-16,11.699999809265137,11.75,11.300000190734863,11.350000381469727,10.393523216247559,159634
2020-03-17,11.100000381469727,11.350000381469727,11.100000381469727,11.199999809265137,10.25616455078125,61600
2020-03-18,11.100000381469727,11.100000381469727,10.699999809265137,10.949999809265137,10.027233123779297,211297
2020-03-19,10.850000381469727,10.850000381469727,10.0,10.100000381469727,9.248862266540527,251754
2020-03-20,10.25,10.550000190734863,10.25,10.550000190734863,9.660941123962402,191156
2020-03-23,9.920000076293945,10.199999809265137,9.920000076293945,10.199999809265137,9.340435981750488,223411
2020-03-24,10.199999809265137,10.5,10.199999809265137,10.399999618530273,9.523580551147461,146088
2020-03-25,10.600000381469727,10.899999618530273,10.5,10.649999618530273,9.752511978149414,149245
2020-03-26,10.600000381469727,10.699999809265137,10.600000381469727,10.699999809265137,9.798299789428711,141938
2020-03-27,10.899999618530273,11.050000190734863,10.850000381469727,11.0,10.073018074035645,220680
2020-03-30,10.800000190734863,11.0,10.800000190734863,11.0,10.073018074035645,29582
2020-03-31,11.0,11.149999618530273,10.699999809265137,11.0,10.073018074035645,82517
2020-04-01,10.949999809265137,11.149999618530273,10.899999618530273,11.149999618530273,10.21037769317627,42810
2020-04-06,11.100000381469727,11.100000381469727,11.0,11.050000190734863,10.118804931640625,13025
2020-04-07,11.100000381469727,11.149999618530273,11.0,11.149999618530273,10.21037769317627,35770
2020-04-08,11.100000381469727,11.300000190734863,11.100000381469727,11.300000190734863,10.347738265991211,58960
2020-04-09,11.300000190734863,11.300000190734863,11.100000381469727,11.149999618530273,10.21037769317627,25000
2020-04-10,11.149999618530273,11.300000190734863,11.149999618530273,11.300000190734863,10.347738265991211,60139
2020-04-13,11.300000190734863,11.300000190734863,11.100000381469727,11.149999618530273,10.21037769317627,35335
2020-04-14,11.300000190734863,11.350000381469727,11.199999809265137,11.350000381469727,10.393523216247559,32382
2020-04-15,11.350000381469727,11.600000381469727,11.300000190734863,11.600000381469727,10.622456550598145,142505
2020-04-16,11.199999809265137,11.350000381469727,11.199999809265137,11.300000190734863,10.347738265991211,65001
2020-04-17,11.550000190734863,11.550000190734863,11.350000381469727,11.350000381469727,10.393523216247559,103696
2020-04-20,11.350000381469727,11.399999618530273,11.300000190734863,11.399999618530273,10.439309120178223,26851
2020-04-21,11.350000381469727,11.350000381469727,11.0,11.149999618530273,10.21037769317627,80975
2020-04-22,11.050000190734863,11.25,10.899999618530273,11.25,10.30195140838623,55803
2020-04-23,11.25,11.449999809265137,11.199999809265137,11.199999809265137,10.25616455078125,56083
2020-04-24,11.300000190734863,11.300000190734863,11.149999618530273,11.199999809265137,10.25616455078125,219261
2020-04-27,11.199999809265137,11.449999809265137,11.199999809265137,11.449999809265137,10.48509693145752,73880
2020-04-28,11.399999618530273,11.399999618530273,11.350000381469727,11.350000381469727,10.393523216247559,10010
2020-04-29,11.399999618530273,11.550000190734863,11.399999618530273,11.550000190734863,10.576669692993164,116533
2020-04-30,11.600000381469727,11.899999618530273,11.600000381469727,11.800000190734863,10.805602073669434,207475
2020-05-04,11.699999809265137,11.75,11.600000381469727,11.699999809265137,10.714029312133789,39720
2020-05-05,11.600000381469727,11.649999618530273,11.600000381469727,11.649999618530273,10.668242454528809,19669
2020-05-06,11.699999809265137,11.75,11.600000381469727,11.600000381469727,10.622456550598145,18291
2020-05-07,11.699999809265137,11.850000381469727,11.699999809265137,11.699999809265137,10.714029312133789,81120
2020-05-08,11.699999809265137,11.699999809265137,11.649999618530273,11.699999809265137,10.714029312133789,54899
2020-05-11,11.699999809265137,11.699999809265137,11.550000190734863,11.699999809265137,10.714029312133789,134148
2020-05-12,11.699999809265137,11.800000190734863,11.699999809265137,11.699999809265137,10.714029312133789,62049
2020-05-13,11.600000381469727,11.75,11.600000381469727,11.75,10.759815216064453,28500
2020-05-14,11.75,11.75,11.649999618530273,11.649999618530273,10.668242454528809,13027
2020-05-15,11.699999809265137,11.699999809265137,11.600000381469727,11.649999618530273,10.668242454528809,85265
2020-05-18,11.649999618530273,11.699999809265137,11.600000381469727,11.699999809265137,10.714029312133789,27166
2020-05-19,11.699999809265137,11.75,11.649999618530273,11.699999809265137,10.714029312133789,124795
2020-05-20,11.699999809265137,11.699999809265137,11.600000381469727,11.649999618530273,10.668242454528809,81970
2020-05-21,11.699999809265137,11.75,11.699999809265137,11.75,10.759815216064453,49577
2020-05-22,11.649999618530273,11.699999809265137,11.649999618530273,11.649999618530273,10.668242454528809,30706
2020-05-25,11.75,12.100000381469727,11.649999618530273,12.0,10.988748550415039,389492
2020-05-26,12.300000190734863,12.300000190734863,11.75,12.0,10.988748550415039,634390
2020-05-27,12.100000381469727,12.699999809265137,12.100000381469727,12.449999809265137,11.400824546813965,999080
2020-05-28,12.550000190734863,12.600000381469727,12.0,12.25,11.217679023742676,383237
2020-05-29,12.199999809265137,12.199999809265137,12.100000381469727,12.100000381469727,11.08031940460205,87024
2020-06-01,12.300000190734863,12.350000381469727,12.149999618530273,12.149999618530273,11.126106262207031,119480
2020-06-02,12.149999618530273,12.199999809265137,12.149999618530273,12.199999809265137,11.171893119812012,87640
2020-06-03,12.199999809265137,12.350000381469727,12.199999809265137,12.300000190734863,11.263465881347656,77031
2020-06-04,12.399999618530273,12.399999618530273,12.300000190734863,12.300000190734863,11.263465881347656,41345
2020-06-05,12.300000190734863,12.350000381469727,12.25,12.350000381469727,11.30925178527832,72884
2020-06-08,12.350000381469727,12.449999809265137,12.300000190734863,12.399999618530273,11.355037689208984,109743
2020-06-09,12.350000381469727,12.399999618530273,12.300000190734863,12.399999618530273,11.355037689208984,157681
2020-06-10,12.350000381469727,12.399999618530273,12.300000190734863,12.399999618530273,11.355037689208984,71039
2020-06-11,12.350000381469727,12.399999618530273,12.149999618530273,12.149999618530273,11.126106262207031,176322
2020-06-12,12.050000190734863,12.100000381469727,12.0,12.100000381469727,11.08031940460205,80898
2020-06-15,12.100000381469727,12.100000381469727,12.050000190734863,12.100000381469727,11.08031940460205,69802
2020-06-16,12.050000190734863,12.199999809265137,12.050000190734863,12.199999809265137,11.171893119812012,51009
2020-06-17,12.25,12.399999618530273,12.199999809265137,12.399999618530273,11.355037689208984,73056
2020-06-18,12.350000381469727,12.649999618530273,12.300000190734863,12.449999809265137,11.400824546813965,170897
2020-06-19,12.5,12.5,12.399999618530273,12.5,11.446611404418945,120687
2020-06-22,12.25,12.5,12.25,12.5,11.446611404418945,143180
2020-06-23,12.399999618530273,12.449999809265137,12.350000381469727,12.449999809265137,11.400824546813965,18537
2020-06-24,12.5,12.5,12.399999618530273,12.449999809265137,11.400824546813965,94176
2020-06-29,12.350000381469727,12.350000381469727,12.25,12.300000190734863,11.263465881347656,132005
2020-06-30,12.399999618530273,12.399999618530273,12.300000190734863,12.300000190734863,11.263465881347656,70530
2020-07-01,12.300000190734863,12.399999618530273,12.300000190734863,12.350000381469727,11.30925178527832,53005
2020-07-02,12.350000381469727,12.449999809265137,12.350000381469727,12.449999809265137,11.400824546813965,38794
2020-07-03,12.449999809265137,12.449999809265137,12.350000381469727,12.399999618530273,11.355037689208984,39403
2020-07-06,12.449999809265137,13.350000381469727,12.449999809265137,12.600000381469727,11.53818416595459,520063
2020-07-07,12.699999809265137,12.75,12.5,12.550000190734863,11.492398262023926,186599
2020-07-08,12.5,12.600000381469727,12.449999809265137,12.600000381469727,11.53818416595459,93584
